GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.DoubleInteger,54,0,2,0,9,0,5,0,4,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.LongDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.DoubleDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.LongLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.DoubleLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.FloatInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.LongLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.DoubleDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.DoubleLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus,189,3,0,0,20,1,20,1,20,1
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply,184,3,0,0,20,1,20,1,20,1
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.NumberNumber,31,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.IntegerInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.DoubleInteger,35,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.IntegerDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.LongInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.FloatInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.FloatInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.NumberNumber,31,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.FloatLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.new NumberNumberMetaMethod.NumberNumberCallSite() {...},30,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus,184,3,0,0,20,1,20,1,20,1
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.LongDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.DoubleDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.DoubleFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.DoubleInteger,35,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.IntegerDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.NumberNumber,31,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.FloatFloat,54,0,2,0,9,0,5,0,4,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.IntegerLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.DoubleFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.IntegerInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.LongFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.DoubleInteger,35,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.IntegerDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.IntegerLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.IntegerLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.DoubleFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.FloatDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.FloatDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMetaMethod,222,19,40,0,40,6,23,3,3,3
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.IntegerDouble,35,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.FloatFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMetaMethod.NumberNumberCallSite,12,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.IntegerInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.IntegerFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.DoubleLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.LongInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.LongInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.LongLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.DoubleDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.IntegerFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.FloatInteger,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv,180,3,0,0,20,1,20,1,20,1
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.FloatDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.FloatLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.IntegerFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.DoubleFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.FloatFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.IntegerFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.FloatDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.LongDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberDiv.LongDouble,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.FloatFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMultiply.LongFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberPlus.LongFloat,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime.dgmimpl,NumberNumberMinus.FloatLong,34,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.classgen.asm.indy.sc,IndyStaticTypesMultiTypeDispatcher,0,152,0,0,0,17,0,3,0,3
JaCoCo Coverage Report,org.codehaus.groovy.classgen.asm.indy.sc,IndyStaticTypesMultiTypeDispatcher.GenericArrayAccess,10,9,0,0,2,4,1,1,1,1
JaCoCo Coverage Report,org.codehaus.groovy.tools.gse,StringSetMap,130,0,16,0,26,0,12,0,4,0
JaCoCo Coverage Report,org.codehaus.groovy.tools.gse,DependencyTracker,206,0,14,0,58,0,22,0,15,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,TryCatchStatement,118,10,15,1,32,2,21,1,13,1
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,WhileStatement,27,0,0,0,12,0,6,0,6,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,DoWhileStatement,27,0,0,0,12,0,6,0,6,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,SynchronizedStatement,27,0,0,0,12,0,6,0,6,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,CaseStatement,47,0,0,0,13,0,7,0,7,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,BreakStatement,17,0,0,0,8,0,4,0,4,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,ForStatement,51,0,0,0,19,0,11,0,11,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,SwitchStatement,78,0,4,0,26,0,13,0,11,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,Statement,38,15,6,0,8,5,7,4,4,4
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,IfStatement,37,0,0,0,16,0,8,0,8,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,EmptyStatement,6,8,0,0,3,3,2,2,2,2
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,AssertStatement,32,0,0,0,14,0,7,0,7,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,CatchStatement,27,0,0,0,11,0,6,0,6,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,BlockStatement,74,47,4,0,17,16,6,8,4,8
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,EmptyStatement.new EmptyStatement() {...},29,3,0,0,17,1,9,1,9,1
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,ExpressionStatement,24,19,1,1,3,9,3,4,2,4
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,ReturnStatement,47,23,4,0,7,9,6,5,4,5
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,ThrowStatement,28,0,0,0,9,0,5,0,5,0
JaCoCo Coverage Report,org.codehaus.groovy.ast.stmt,ContinueStatement,17,0,0,0,8,0,4,0,4,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,GenericsType.GenericsTypeName,7,28,2,2,1,8,3,4,1,4
JaCoCo Coverage Report,org.codehaus.groovy.ast,MixinASTTransformation,113,0,18,0,33,0,12,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,AstToTextHelper,139,93,34,14,34,18,22,8,3,3
JaCoCo Coverage Report,org.codehaus.groovy.ast,VariableScope,34,204,5,17,8,49,7,29,4,21
JaCoCo Coverage Report,org.codehaus.groovy.ast,EnumConstantClassNode,14,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,ASTNode,27,71,0,0,2,27,2,13,2,13
JaCoCo Coverage Report,org.codehaus.groovy.ast,ClassHelper.ClassHelperCache,3,6,0,0,1,1,1,1,1,1
JaCoCo Coverage Report,org.codehaus.groovy.ast,ClassNode,729,2047,148,298,157,473,128,250,28,127
JaCoCo Coverage Report,org.codehaus.groovy.ast,CodeVisitorSupport,235,134,4,2,83,50,35,24,33,23
JaCoCo Coverage Report,org.codehaus.groovy.ast,NodeMetaDataHandler,66,92,7,15,4,34,7,11,1,6
JaCoCo Coverage Report,org.codehaus.groovy.ast,InterfaceHelperClassNode,6,24,1,1,1,6,2,2,1,2
JaCoCo Coverage Report,org.codehaus.groovy.ast,FieldNode,66,120,8,8,12,36,12,26,8,22
JaCoCo Coverage Report,org.codehaus.groovy.ast,AnnotationNode,138,97,25,7,33,29,25,15,6,13
JaCoCo Coverage Report,org.codehaus.groovy.ast,GroovyCodeVisitorAdapter,82,0,0,0,64,0,56,0,56,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,DynamicVariable,12,29,0,0,6,11,5,6,5,6
JaCoCo Coverage Report,org.codehaus.groovy.ast,ModifierNode,86,186,24,12,16,37,23,12,6,11
JaCoCo Coverage Report,org.codehaus.groovy.ast,PackageNode,10,10,0,0,1,5,1,3,1,3
JaCoCo Coverage Report,org.codehaus.groovy.ast,InnerClassNode,28,50,2,2,10,13,6,7,5,6
JaCoCo Coverage Report,org.codehaus.groovy.ast,ClassCodeExpressionTransformer,136,102,4,8,34,28,12,12,9,9
JaCoCo Coverage Report,org.codehaus.groovy.ast,CompileUnit,176,135,14,8,29,37,20,12,11,10
JaCoCo Coverage Report,org.codehaus.groovy.ast,ModuleNode,350,615,64,54,69,149,58,52,13,38
JaCoCo Coverage Report,org.codehaus.groovy.ast,TransformingCodeVisitor,398,0,0,0,150,0,50,0,50,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,PropertyNode,92,120,15,7,25,28,23,17,13,16
JaCoCo Coverage Report,org.codehaus.groovy.ast,MixinNode,15,4,0,0,4,1,2,1,2,1
JaCoCo Coverage Report,org.codehaus.groovy.ast,MethodInvocationTrap,90,0,8,0,21,0,8,0,4,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,Parameter,57,86,5,5,7,29,7,18,4,16
JaCoCo Coverage Report,org.codehaus.groovy.ast,GroovyCodeVisitor,14,11,4,2,6,2,6,3,4,2
JaCoCo Coverage Report,org.codehaus.groovy.ast,ClassNode.MapOfLists,7,38,0,2,2,5,1,5,1,4
JaCoCo Coverage Report,org.codehaus.groovy.ast,MethodCallTransformation,215,0,58,0,47,0,31,0,2,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,ClassCodeVisitorSupport,140,253,7,21,52,71,20,27,13,20
JaCoCo Coverage Report,org.codehaus.groovy.ast,AnnotatedNode,30,87,5,9,7,25,7,13,3,10
JaCoCo Coverage Report,org.codehaus.groovy.ast,ImportNode,213,27,20,0,44,10,21,3,11,3
JaCoCo Coverage Report,org.codehaus.groovy.ast,ClassHelper,160,1223,58,138,31,182,49,99,5,45
JaCoCo Coverage Report,org.codehaus.groovy.ast,ConstructorNode,3,39,0,4,1,10,1,5,1,3
JaCoCo Coverage Report,org.codehaus.groovy.ast,MethodNode,99,296,8,32,9,84,11,48,5,34
JaCoCo Coverage Report,org.codehaus.groovy.ast,RecordComponentNode,82,0,10,0,17,0,11,0,6,0
JaCoCo Coverage Report,org.codehaus.groovy.ast,GenericsType,226,840,69,165,42,188,55,86,2,22
JaCoCo Coverage Report,org.codehaus.groovy.runtime,ResourceGroovyMethods,1903,0,240,0,443,0,262,0,142,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,DefaultGroovyStaticMethods,162,0,16,0,45,0,26,0,18,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},43,0,4,0,0,0,6,0,4,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},25,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,ProxyGeneratorAdapter.InnerLoader,125,0,24,0,32,0,15,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,BytecodeInterface8,267,4,0,0,89,1,35,1,35,1
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},35,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},35,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},33,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},25,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},25,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},37,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},33,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},33,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},29,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},21,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},29,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},21,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},35,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},43,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},35,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},35,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},17,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},27,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
JaCoCo Coverage Report,org.codehaus.groovy.runtime,dgm.new GeneratedMetaMethod() {...},19,0,0,0,0,0,3,0,3,0
